Κωδικός,Πόλη,Κωδ. Χώρας/Περιοχής,Κωδ. Καταστήματος,Προκαθορισμένο,Πόλη ENU,Ανενεργό,Περιοχή,Ζώνη Τιμολόγησης,ΧΜ Ζώνη,Ζώνη
27050,"ΚΑΣΤΡΟ, ΒΑΡΘΟΛΟΜΙΟ",GR,0323,FALSE,,FALSE,ΚΑΣΤΡΟ,,AP,Remote
27050,"ΛΟΥΤΡΑ ΚΥΛΛΗΝΗΣ, ΒΑΡΘΟΛΟΜΙΟ",GR,0323,FALSE,,FALSE,ΛΟΥΤΡΑ ΚΥΛΛΗΝΗΣ,,AP,Remote
27050,"ΛΥΓΙΑ, ΒΑΡΘΟΛΟΜΙΟ",GR,0323,FALSE,,FALSE,ΛΥΓΙΑ,,AP,Remote
27050,"ΜΑΧΟΥ, ΒΑΡΘΟΛΟΜΙΟ",GR,0323,FALSE,,FALSE,ΜΑΧΟΥ,,AP,Remote
27050,"ΠΑΡΑΛΙΑ ΛΥΓΙΑΣ, ΒΑΡΘΟΛΟΜΙΟ",GR,0323,FALSE,,FALSE,ΠΑΡΑΛΙΑ ΛΥΓΙΑΣ,,AP,Remote
27050,"ΡΕΓΚΛΑΙΙΚΑ, ΒΑΡΘΟΛΟΜΙΟ",GR,0323,FALSE,,FALSE,ΡΕΓΚΛΑΙΙΚΑ,,AP,Remote
27051,ΑΝΔΡΑΒΙΔΑ (ΑΠ),GR,0323,TRUE,,FALSE,,ELIS,AP,Remote
27052,"ΑΓΙΑ ΜΑΡΙΝΑ, Σ. Σ. ΒΑΡΔΑΣ",GR,0323,FALSE,,FALSE,ΑΓΙΑ ΜΑΡΙΝΑ,,DP,Unapproachable
27052,"ΑΓΙΟΣ ΧΑΡΑΛΑΜΠΟΣ, Σ. Σ. ΒΑΡΔΑΣ",GR,0323,FALSE,,FALSE,ΑΓΙΟΣ ΧΑΡΑΛΑΜΠΟΣ,,AP,Remote
27052,"ΑΕΤΟΡΡΑΧΗ, Σ. Σ. ΒΑΡΔΑΣ",GR,0323,FALSE,,FALSE,ΑΕΤΟΡΡΑΧΗ,,DP,Unapproachable
27052,"ΑΛΕΤΡΑΙΙΚΑ, Σ. Σ. ΒΑΡΔΑΣ",GR,0323,FALSE,,FALSE,ΑΛΕΤΡΑΙΙΚΑ,,AP,Remote
27052,"ΑΝΩ ΒΕΛΙΤΣΕΣ, Σ. Σ. ΒΑΡΔΑΣ",GR,0323,FALSE,,FALSE,ΑΝΩ ΒΕΛΙΤΣΕΣ,,DP,Unapproachable
27052,"ΑΝΩ ΚΟΥΡΤΕΣΙ, Σ. Σ. ΒΑΡΔΑΣ",GR,0323,FALSE,,FALSE,ΑΝΩ ΚΟΥΡΤΕΣΙ,,AP,Remote
27052,ΒΑΡΔΑ,GR,0323,FALSE,,FALSE,,,AP,Remote
27052,"ΒΕΛΙΤΣΑΙ, Σ. Σ. ΒΑΡΔΑΣ",GR,0323,FALSE,,FALSE,ΒΕΛΙΤΣΑΙ,,AP,Remote
27052,"ΒΕΛΙΤΣΕΣ, Σ. Σ. ΒΑΡΔΑΣ",GR,0323,FALSE,,FALSE,ΒΕΛΙΤΣΕΣ,,,In-city
27052,"ΒΟΥΠΡΑΣΙΟ, Σ. Σ. ΒΑΡΔΑΣ",GR,0327,FALSE,,FALSE,ΒΟΥΠΡΑΣΙΟ,,AP,Remote
27052,"ΔΑΦΝΗ ΑΕΤΟΡΡΑΧΗΣ, Σ. Σ. ΒΑΡΔΑΣ",GR,0323,FALSE,,FALSE,ΔΑΦΝΗ ΑΕΤΟΡΡΑΧΗΣ,,DP,Unapproachable
27052,"ΕΛΑΙΟΤΟΠΟΣ, Σ. Σ. ΒΑΡΔΑΣ",GR,0323,FALSE,,FALSE,ΕΛΑΙΟΤΟΠΟΣ,,AP,Remote
27052,"ΖΗΣΙΜΑΙΙΚΑ, Σ. Σ. ΒΑΡΔΑΣ",GR,0323,FALSE,,FALSE,ΖΗΣΙΜΑΙΙΚΑ,,AP,Remote
27052,"ΘΑΝΑΣΟΥΛΑΙΙΚΑ, Σ. Σ. ΒΑΡΔΑΣ",GR,0323,FALSE,,FALSE,ΘΑΝΑΣΟΥΛΑΙΙΚΑ,,AP,Remote
27052,"ΙΤΑΛΙΚΑ, Σ. Σ. ΒΑΡΔΑΣ",GR,0323,FALSE,,FALSE,ΙΤΑΛΙΚΑ,,AP,Remote
27052,"ΚΑΛΟΓΡΙΑ, Σ. Σ. ΒΑΡΔΑΣ",GR,0327,FALSE,,FALSE,ΚΑΛΟΓΡΙΑ,,AP,Remote
27052,"ΚΑΛΥΒΑΙΙΚΑ, Σ. Σ. ΒΑΡΔΑΣ",GR,0323,FALSE,,FALSE,ΚΑΛΥΒΑΙΙΚΑ,,AP,Remote
27052,"ΚΑΛΥΒΑΚΙΑ ΗΛΙΑΣ, Σ. Σ. ΒΑΡΔΑΣ",GR,0323,FALSE,,FALSE,ΚΑΛΥΒΑΚΙΑ ΗΛΙΑΣ,,AP,Remote
27052,"ΚΑΝΔΑΛΟΣ ΠΑΤΡΩΝ, Σ. Σ. ΒΑΡΔΑΣ",GR,0323,FALSE,,FALSE,ΚΑΝΔΑΛΟΣ ΠΑΤΡΩΝ,,DP,Unapproachable
27052,"ΚΑΠΕΛΕΤΟ, Σ. Σ. ΒΑΡΔΑΣ",GR,0323,FALSE,,FALSE,ΚΑΠΕΛΕΤΟ,,AP,Remote
27052,"ΚΑΡΑΔΩΡΑΙΙΚΑ, Σ. Σ. ΒΑΡΔΑΣ",GR,0323,FALSE,,FALSE,ΚΑΡΑΔΩΡΑΙΙΚΑ,,AP,Remote
27052,"ΚΑΡΒΟΥΝΑΙΙΚΑ, Σ. Σ. ΒΑΡΔΑΣ",GR,0323,FALSE,,FALSE,ΚΑΡΒΟΥΝΑΙΙΚΑ,,AP,Remote
27052,"ΚΑΡΜΟΚΟΛΑΙΙΚΑ, Σ. Σ. ΒΑΡΔΑΣ",GR,0323,FALSE,,FALSE,ΚΑΡΜΟΚΟΛΑΙΙΚΑ,,AP,Remote
27052,"ΚΑΤΩ ΒΕΛΙΤΣΑΙ, Σ. Σ. ΒΑΡΔΑΣ",GR,0323,FALSE,,FALSE,ΚΑΤΩ ΒΕΛΙΤΣΑΙ,,AP,Remote
27052,"ΚΑΤΩ ΧΑΜΟΛΙΟ, Σ. Σ. ΒΑΡΔΑΣ",GR,0323,FALSE,,FALSE,ΚΑΤΩ ΧΑΜΟΛΙΟ,,AP,Remote
27052,"ΚΟΥΓΑΙΙΚΑ, Σ. Σ. ΒΑΡΔΑΣ",GR,0323,FALSE,,FALSE,ΚΟΥΓΑΙΙΚΑ,,AP,Remote
27052,"ΚΟΥΡΤΕΣΗ, Σ. Σ. ΒΑΡΔΑΣ",GR,0323,FALSE,,FALSE,ΚΟΥΡΤΕΣΗ,,AP,Remote
27052,"ΚΡΕΜΥΔΙ, Σ. Σ. ΒΑΡΔΑΣ",GR,0323,FALSE,,FALSE,ΚΡΕΜΥΔΙ,,DP,Unapproachable
27052,"ΚΩΜΗ, Σ. Σ. ΒΑΡΔΑΣ",GR,0323,FALSE,,FALSE,ΚΩΜΗ,,DP,Unapproachable
27052,"ΛΑΠΠΑ, Σ. Σ. ΒΑΡΔΑΣ",GR,0323,FALSE,,FALSE,ΛΑΠΠΑ,,DP,Unapproachable
27052,"ΛΟΥΤΡΑ ΥΡΜΙΝΗΣ, Σ. Σ. ΒΑΡΔΑΣ",GR,0323,FALSE,,FALSE,ΛΟΥΤΡΑ ΥΡΜΙΝΗΣ,,DP,Unapproachable
27052,"ΜΑΝΩΛΑΔΑ, Σ. Σ. ΒΑΡΔΑΣ",GR,0323,FALSE,,FALSE,ΜΑΝΩΛΑΔΑ,,DP,Unapproachable
27052,"ΜΕΓΑΛΟ ΠΕΥΚΟ, Σ. Σ. ΒΑΡΔΑΣ",GR,0323,FALSE,,FALSE,ΜΕΓΑΛΟ ΠΕΥΚΟ,,DP,Unapproachable
27052,"ΜΕΛΙΣΣΑ, Σ. Σ. ΒΑΡΔΑΣ",GR,0323,FALSE,,FALSE,ΜΕΛΙΣΣΑ,,AP,Remote
27052,"ΜΕΛΙΣΣΙΑ, Σ. Σ. ΒΑΡΔΑΣ",GR,0323,FALSE,,FALSE,ΜΕΛΙΣΣΙΑ,,AP,Remote
27052,"ΜΕΤΟΧΙ ΠΑΤΡΩΝ, Σ. Σ. ΒΑΡΔΑΣ",GR,0327,FALSE,,FALSE,ΜΕΤΟΧΙ ΠΑΤΡΩΝ,,AP,Remote
27052,"ΜΙΧΟΙ, Σ. Σ. ΒΑΡΔΑΣ",GR,0323,FALSE,,FALSE,ΜΙΧΟΙ,,,In-city
27052,"ΜΠΑΚΟΓΙΑΝΝΑΙΙΚΑ, Σ. Σ. ΒΑΡΔΑΣ",GR,0323,FALSE,,FALSE,ΜΠΑΚΟΓΙΑΝΝΑΙΙΚΑ,,AP,Remote
27052,"ΜΠΟΡΣΙ, Σ. Σ. ΒΑΡΔΑΣ",GR,0323,FALSE,,FALSE,ΜΠΟΡΣΙ,,AP,Remote
27052,"ΜΠΡΙΝΙΑ, Σ. Σ. ΒΑΡΔΑΣ",GR,0323,FALSE,,FALSE,ΜΠΡΙΝΙΑ,,DP,Unapproachable
27052,"ΝΕΑ ΜΑΝΟΛΑΔΑ, Σ. Σ. ΒΑΡΔΑΣ",GR,0323,FALSE,,FALSE,ΝΕΑ ΜΑΝΟΛΑΔΑ,,DP,Unapproachable
27052,"ΝΕΑΠΟΛΗ, Σ. Σ. ΒΑΡΔΑΣ",GR,0323,FALSE,,FALSE,ΝΕΑΠΟΛΗ,,DP,Unapproachable
27052,"ΝΕΟ ΒΟΥΠΡΑΣΙΟ, Σ. Σ. ΒΑΡΔΑΣ",GR,0327,FALSE,,FALSE,ΝΕΟ ΒΟΥΠΡΑΣΙΟ,,AP,Remote
27052,"ΝΗΣΙ, Σ. Σ. ΒΑΡΔΑΣ",GR,0323,FALSE,,FALSE,ΝΗΣΙ,,DP,Unapproachable
27052,"ΞΕΝΙΕΣ, Σ. Σ. ΒΑΡΔΑΣ",GR,0323,FALSE,,FALSE,ΞΕΝΙΕΣ,,AP,Remote
27052,"ΠΑΛΑΙΟΧΩΡΑ, Σ. Σ. ΒΑΡΔΑΣ",GR,0323,FALSE,,FALSE,ΠΑΛΑΙΟΧΩΡΑ,,AP,Remote
27052,Σ. Σ. ΒΑΡΔΑΣ 0323 ELIS,GR,0323,TRUE,,FALSE,,ELIS,AP,Remote
27052,"ΣΑΜΑΡΑΙΙΚΑ, Σ. Σ. ΒΑΡΔΑΣ",GR,0323,FALSE,,FALSE,ΣΑΜΑΡΑΙΙΚΑ,,DP,Unapproachable
27052,"ΣΙΔΗΡΟΔΡΟΜΙΚΟΣ ΣΤΑΘΜΟΣ ΒΑΡΔΑΣ,",GR,0323,FALSE,,FALSE,,,,In-city
27052,"ΣΙΡΜΠΑΝΙ, Σ. Σ. ΒΑΡΔΑΣ",GR,0323,FALSE,,FALSE,ΣΙΡΜΠΑΝΙ,,AP,Remote
27052,"ΣΥΜΠΑΝΙ, Σ. Σ. ΒΑΡΔΑΣ",GR,0323,FALSE,,FALSE,ΣΥΜΠΑΝΙ,,AP,Remote
27052,"ΤΖΟΥΔΑΙΙΚΑ, Σ. Σ. ΒΑΡΔΑΣ",GR,0323,FALSE,,FALSE,ΤΖΟΥΔΑΙΙΚΑ,,AP,Remote
27052,"ΤΣΑΜΑΙΙΚΑ, Σ. Σ. ΒΑΡΔΑΣ",GR,0323,FALSE,,FALSE,ΤΣΑΜΑΙΙΚΑ,,AP,Remote
27052,"ΧΑΜΟΛΙΟ, Σ. Σ. ΒΑΡΔΑΣ",GR,0323,FALSE,,FALSE,ΧΑΜΟΛΙΟ,,AP,Remote
27052,"ΧΑΡΩΝΑΙΙΚΑ, Σ. Σ. ΒΑΡΔΑΣ",GR,0323,FALSE,,FALSE,ΧΑΡΩΝΑΙΙΚΑ,,AP,Remote
27052,"ΨΑΡΙ, Σ. Σ. ΒΑΡΔΑΣ",GR,0323,FALSE,,FALSE,ΨΑΡΙ,,DP,Unapproachable
27052,"ΨΕΥΤΑΙΙΚΑ, Σ. Σ. ΒΑΡΔΑΣ",GR,0323,FALSE,,FALSE,ΨΕΥΤΑΙΙΚΑ,,AP,Remote
27053,"ΑΓΙΟΙ ΘΕΟΔΩΡΟΙ ΜΥΡΤΟΥΝΤΙΩΝ, ΛΕ",GR,0323,FALSE,,FALSE,ΑΓΙΟΙ ΘΕΟΔΩΡΟΙ ΜΥΡΤΟΥΝΤΙΩΝ,,AP,Remote
27053,"ΑΡΕΤΗ, ΛΕΧΑΙΝΑ",GR,0323,FALSE,,FALSE,ΑΡΕΤΗ,,AP,Remote
27053,"ΒΡΑΧΝΑΙΙΚΑ, ΛΕΧΑΙΝΑ",GR,0323,FALSE,,FALSE,ΒΡΑΧΝΑΙΙΚΑ,,AP,Remote
27053,"ΒΥΤΙΝΑΙΙΚΑ ΝΕΟΧΩΡΙΟΥ, ΛΕΧΑΙΝΑ",GR,0323,FALSE,,FALSE,ΒΥΤΙΝΑΙΙΚΑ ΝΕΟΧΩΡΙΟΥ,,AP,Remote
27053,"ΙΠΠΟΦΟΡΒΕΙΟ, ΛΕΧΑΙΝΑ",GR,0323,FALSE,,FALSE,ΙΠΠΟΦΟΡΒΕΙΟ,,AP,Remote
27053,"ΚΑΤΑΡΡΑΧΙ ΜΥΡΤΟΥΝΤΙΩΝ, ΛΕΧΑΙΝΑ",GR,0323,FALSE,,FALSE,ΚΑΤΑΡΡΑΧΙ ΜΥΡΤΟΥΝΤΙΩΝ,,AP,Remote
27053,ΛΕΧΑΙΝΑ (ΑΠ),GR,0323,TRUE,,FALSE,,ELIS,AP,Remote
27053,"ΜΑΡΚΟΠΟΥΛΟ, ΛΕΧΑΙΝΑ",GR,0323,FALSE,,FALSE,ΜΑΡΚΟΠΟΥΛΟ,,AP,Remote
27053,"ΜΑΣΤΟΡΕΙΚΑ, ΛΕΧΑΙΝΑ",GR,0323,FALSE,,FALSE,ΜΑΣΤΟΡΕΙΚΑ,,AP,Remote
27053,"ΜΥΡΣΙΝΗ, ΛΕΧΑΙΝΑ",GR,0323,FALSE,,FALSE,ΜΥΡΣΙΝΗ,,AP,Remote
27053,"ΝΕΟΧΩΡΙ ΜΥΡΤΟΥΝΤΙΩΝ, ΛΕΧΑΙΝΑ",GR,0323,FALSE,,FALSE,ΝΕΟΧΩΡΙ ΜΥΡΤΟΥΝΤΙΩΝ,,AP,Remote
27053,"ΟΛΓΑ, ΛΕΧΑΙΝΑ",GR,0323,FALSE,,FALSE,ΟΛΓΑ,,AP,Remote
27053,"ΠΗΓΑΔΙ, ΛΕΧΑΙΝΑ",GR,0323,FALSE,,FALSE,ΠΗΓΑΔΙ,,AP,Remote
27053,"ΣΙΜΙΖΑ, ΛΕΧΑΙΝΑ",GR,0323,FALSE,,FALSE,ΣΙΜΙΖΑ,,AP,Remote
27053,"ΣΤΑΦΙΔΑΚΑΜΠΟΣ, ΛΕΧΑΙΝΑ",GR,0323,FALSE,,FALSE,ΣΤΑΦΙΔΑΚΑΜΠΟΣ,,AP,Remote
27053,"ΣΤΡΟΥΣΙ, ΛΕΧΑΙΝΑ",GR,0323,FALSE,,FALSE,ΣΤΡΟΥΣΙ,,AP,Remote
27054,"ΑΓΙΟΣ ΗΛΙΑΣ ΟΛΥΜΠΙΑΣ, ΖΑΧΑΡΩ",GR,0324,FALSE,,FALSE,ΑΓΙΟΣ ΗΛΙΑΣ ΟΛΥΜΠΙΑΣ,,AP,Remote
27054,"ΑΛΥΣΙΒΕΣ, ΖΑΧΑΡΩ",GR,0324,FALSE,,FALSE,ΑΛΥΣΙΒΕΣ,,AP,Remote
27054,"ΑΝΗΛΙΟ, ΖΑΧΑΡΩ",GR,0324,FALSE,,FALSE,ΑΝΗΛΙΟ,,AP,Remote
27054,"ΑΡΗΝΗ, ΖΑΧΑΡΩ",GR,0324,FALSE,,FALSE,ΑΡΗΝΗ,,DP,Unapproachable
27054,"ΓΙΑΝΝΙΤΣΟΧΩΡΙ, ΖΑΧΑΡΩ",GR,0324,FALSE,,FALSE,ΓΙΑΝΝΙΤΣΟΧΩΡΙ,,DP,Unapproachable
27054,ΖΑΧΑΡΩ (ΑΠ),GR,0324,TRUE,,FALSE,,ELIS,AP,Remote
27054,"ΘΟΛΟ, ΖΑΧΑΡΩ",GR,0324,FALSE,,FALSE,ΘΟΛΟ,,DP,Unapproachable
27054,"ΚΑΙΑΦΑΣ, ΖΑΧΑΡΩ",GR,0324,FALSE,,FALSE,ΚΑΙΑΦΑΣ,,AP,Remote
27054,"ΚΑΚΟΒΑΤΟΣ, ΖΑΧΑΡΩ",GR,0324,FALSE,,FALSE,ΚΑΚΟΒΑΤΟΣ,,AP,Remote
27054,"ΚΑΛΙΔΟΝΑ, ΖΑΧΑΡΩ",GR,0324,FALSE,,FALSE,ΚΑΛΙΔΟΝΑ,,DP,Unapproachable
27054,"ΚΑΤΩ ΞΗΡΟΧΩΡΙ, ΖΑΧΑΡΩ",GR,0324,FALSE,,FALSE,ΚΑΤΩ ΞΗΡΟΧΩΡΙ,,AP,Remote
27054,"ΚΑΤΩ ΤΑΞΙΑΡΧΕΣ, ΖΑΧΑΡΩ",GR,0324,FALSE,,FALSE,ΚΑΤΩ ΤΑΞΙΑΡΧΕΣ,,DP,Unapproachable
27054,"ΚΟΣΤΟΜΕΑ, ΖΑΧΑΡΩ",GR,0324,FALSE,,FALSE,ΚΟΣΤΟΜΕΑ,,DP,Unapproachable
27054,"ΚΟΤΡΩΝΙ, ΖΑΧΑΡΩ",GR,0324,FALSE,,FALSE,ΚΟΤΡΩΝΙ,,DP,Unapproachable
27054,"ΚΟΥΒΕΛΑΚΙ, ΖΑΧΑΡΩ",GR,0324,FALSE,,FALSE,ΚΟΥΒΕΛΑΚΙ,,DP,Unapproachable
27054,"ΚΟΥΜΟΥΘΕΚΡΑ, ΖΑΧΑΡΩ",GR,0324,FALSE,,FALSE,ΚΟΥΜΟΥΘΕΚΡΑ,,AP,Remote
27054,"ΛΟΥΤΡΑ ΚΑΙΑΦΑ, ΖΑΧΑΡΩ",GR,0324,FALSE,,FALSE,ΛΟΥΤΡΑ ΚΑΙΑΦΑ,,DP,Unapproachable
27054,"ΜΑΚΙΣΤΟΣ, ΖΑΧΑΡΩ",GR,0324,FALSE,,FALSE,ΜΑΚΙΣΤΟΣ,,DP,Unapproachable
27054,"ΜΗΛΕΑ, ΖΑΧΑΡΩ",GR,0324,FALSE,,FALSE,ΜΗΛΕΑ,,AP,Remote
27054,"ΜΙΝΘΗ, ΖΑΧΑΡΩ",GR,0324,FALSE,,FALSE,ΜΙΝΘΗ,,DP,Unapproachable
27054,"ΜΠΙΣΧΙΝΟΚΑΜΠΟΣ, ΖΑΧΑΡΩ",GR,0324,FALSE,,FALSE,ΜΠΙΣΧΙΝΟΚΑΜΠΟΣ,,DP,Unapproachable
27054,"ΝΕΟΧΩΡΙ ΞΗΡΟΧΩΡΙΟΥ, ΖΑΧΑΡΩ",GR,0324,FALSE,,FALSE,ΝΕΟΧΩΡΙ ΞΗΡΟΧΩΡΙΟΥ,,AP,Remote
27054,"ΝΕΟΧΩΡΙ ΟΛΥΜΠΙΑΣ, ΖΑΧΑΡΩ",GR,0324,FALSE,,FALSE,ΝΕΟΧΩΡΙ ΟΛΥΜΠΙΑΣ,,AP,Remote
27054,"ΞΗΡΟΧΩΡΙ, ΖΑΧΑΡΩ",GR,0324,FALSE,,FALSE,ΞΗΡΟΧΩΡΙ,,AP,Remote
27054,"ΠΑΛΑΙΟΧΩΡΙ ΤΡΥΠΩΝ ΟΛΥΜΠΙΑΣ, ΖΑ",GR,0324,FALSE,,FALSE,ΠΑΛΑΙΟΧΩΡΙ ΤΡΥΠΩΝ ΟΛΥΜΠΙΑΣ,,AP,Remote
27054,"ΠΑΝΟΡΑΜΑ, ΖΑΧΑΡΩ",GR,0324,FALSE,,FALSE,ΠΑΝΟΡΑΜΑ,,AP,Remote
27054,"ΠΗΓΕΣ ΚΑΙΑΦΑ, ΖΑΧΑΡΩ",GR,0324,FALSE,,FALSE,ΠΗΓΕΣ ΚΑΙΑΦΑ,,DP,Unapproachable
27054,"ΠΡΑΣΙΔΑΚΙ, ΖΑΧΑΡΩ",GR,0324,FALSE,,FALSE,ΠΡΑΣΙΔΑΚΙ,,DP,Unapproachable
27054,"ΡΟΔΙΝΑ, ΖΑΧΑΡΩ",GR,0324,FALSE,,FALSE,ΡΟΔΙΝΑ,,DP,Unapproachable
27054,"ΣΜΕΡΝΑ, ΖΑΧΑΡΩ",GR,0324,FALSE,,FALSE,ΣΜΕΡΝΑ,,AP,Remote
27054,"ΣΧΙΝΟΙ, ΖΑΧΑΡΩ",GR,0324,FALSE,,FALSE,ΣΧΙΝΟΙ,,AP,Remote
27054,"ΧΡΥΣΟΧΩΡΙ, ΖΑΧΑΡΩ",GR,0324,FALSE,,FALSE,ΧΡΥΣΟΧΩΡΙ,,DP,Unapproachable
27055,"ΒΡΙΝΑ, ΚΡΕΣΤΕΝΑ",GR,0324,FALSE,,FALSE,ΒΡΙΝΑ,,AP,Remote
27055,"ΓΡΑΙΚΑΣ, ΚΡΕΣΤΕΝΑ",GR,0324,FALSE,,FALSE,ΓΡΑΙΚΑΣ,,AP,Remote
27055,"ΓΡΥΛΛΟΣ, ΚΡΕΣΤΕΝΑ",GR,0324,FALSE,,FALSE,ΓΡΥΛΛΟΣ,,AP,Remote
27055,"ΚΑΛΥΒΑΚΙΑ ΟΛΥΜΠΙΑΣ, ΚΡΕΣΤΕΝΑ",GR,0324,FALSE,,FALSE,ΚΑΛΥΒΑΚΙΑ ΟΛΥΜΠΙΑΣ,,AP,Remote
27055,"ΚΑΤΩ ΣΑΜΙΚΟ, ΚΡΕΣΤΕΝΑ",GR,0324,FALSE,,FALSE,ΚΑΤΩ ΣΑΜΙΚΟ,,AP,Remote
27055,"ΚΛΕΙΔΙ, ΚΡΕΣΤΕΝΑ",GR,0324,FALSE,,FALSE,ΚΛΕΙΔΙ,,AP,Remote
27055,"ΚΟΥΒΕΛΑΚΙΑ, ΚΡΕΣΤΕΝΑ",GR,0324,FALSE,,FALSE,ΚΟΥΒΕΛΑΚΙΑ,,AP,Remote
27055,ΚΡΕΣΤΕΝΑ (ΑΠ),GR,0324,TRUE,,FALSE,,ELIS,AP,Remote
27055,"ΚΡΟΥΝΟΙ, ΚΡΕΣΤΕΝΑ",GR,0324,FALSE,,FALSE,ΚΡΟΥΝΟΙ,,AP,Remote
27055,"ΛΙΤΡΟΥΒΙΑ, ΚΡΕΣΤΕΝΑ",GR,0324,FALSE,,FALSE,ΛΙΤΡΟΥΒΙΑ,,AP,Remote
27055,"ΜΑΚΡΙΣΙΑ, ΚΡΕΣΤΕΝΑ",GR,0324,FALSE,,FALSE,ΜΑΚΡΙΣΙΑ,,AP,Remote
27055,"ΜΠΑΜΠΕΣ, ΚΡΕΣΤΕΝΑ",GR,0324,FALSE,,FALSE,ΜΠΑΜΠΕΣ,,AP,Remote
27055,"ΝΕΑ ΚΑΛΥΒΑΚΙΑ, ΚΡΕΣΤΕΝΑ",GR,0324,FALSE,,FALSE,ΝΕΑ ΚΑΛΥΒΑΚΙΑ,,AP,Remote
27055,"ΝΕΑ ΣΚΙΛΟΥΝΤΙΑ, ΚΡΕΣΤΕΝΑ",GR,0324,FALSE,,FALSE,ΝΕΑ ΣΚΙΛΟΥΝΤΙΑ,,AP,Remote
27055,"ΝΕΟ ΣΑΜΙΚΟΝ, ΚΡΕΣΤΕΝΑ",GR,0324,FALSE,,FALSE,ΝΕΟ ΣΑΜΙΚΟΝ,,AP,Remote
27055,"ΝΕΟ ΧΩΡΙΟ, ΚΡΕΣΤΕΝΑ",GR,0324,FALSE,,FALSE,ΝΕΟ ΧΩΡΙΟ,,AP,Remote
27055,"ΠΛΟΥΤΟΧΩΡΙ, ΚΡΕΣΤΕΝΑ",GR,0324,FALSE,,FALSE,ΠΛΟΥΤΟΧΩΡΙ,,AP,Remote
27055,"ΡΑΧΕΣ, ΚΡΕΣΤΕΝΑ",GR,0324,FALSE,,FALSE,ΡΑΧΕΣ,,AP,Remote
27055,"ΣΑΜΙΚΟ, ΚΡΕΣΤΕΝΑ",GR,0324,FALSE,,FALSE,ΣΑΜΙΚΟ,,AP,Remote
27055,"ΣΕΛΤΣΙΑ, ΚΡΕΣΤΕΝΑ",GR,0324,FALSE,,FALSE,ΣΕΛΤΣΙΑ,,AP,Remote
27055,"ΣΚΙΛΟΥΝΤΙΑ, ΚΡΕΣΤΕΝΑ",GR,0324,FALSE,,FALSE,ΣΚΙΛΟΥΝΤΙΑ,,AP,Remote
27055,"ΤΟΥΡΝΕΣΙΑΡΗ, ΚΡΕΣΤΕΝΑ",GR,0324,FALSE,,FALSE,ΤΟΥΡΝΕΣΙΑΡΗ,,AP,Remote
27055,"ΦΡΑΓΚΟΚΛΗΣΣΙΑ, ΚΡΕΣΤΕΝΑ",GR,0324,FALSE,,FALSE,ΦΡΑΓΚΟΚΛΗΣΣΙΑ,,AP,Remote
27055,"ΦΡΙΞΑ, ΚΡΕΣΤΕΝΑ",GR,0324,FALSE,,FALSE,ΦΡΙΞΑ,,AP,Remote
27055,"ΧΑΝΙΑ ΓΡΥΛΛΟΥ, ΚΡΕΣΤΕΝΑ",GR,0324,FALSE,,FALSE,ΧΑΝΙΑ ΓΡΥΛΛΟΥ,,AP,Remote
27056,"ΔΙΑΣΤΑΥΡΩΣΗ ΘΟΛΟ, ΝΕΑ ΦΙΓΑΛΕΙΑ",GR,0324,FALSE,,FALSE,ΔΙΑΣΤΑΥΡΩΣΗ ΘΟΛΟ,,DP,Unapproachable
27056,"ΚΡΥΟΝΕΡΙ ΟΛΥΜΠΙΑΣ, ΝΕΑ ΦΙΓΑΛΕΙ",GR,0324,FALSE,,FALSE,ΚΡΥΟΝΕΡΙ ΟΛΥΜΠΙΑΣ,,DP,Unapproachable
27056,"ΛΕΠΡΕΟ, ΝΕΑ ΦΙΓΑΛΕΙΑ",GR,0324,FALSE,,FALSE,ΛΕΠΡΕΟ,,DP,Unapproachable
27056,ΝΕΑ ΦΙΓΑΛΕΙΑ (ΔΠ),GR,0324,TRUE,,FALSE,,ELIS,DP,Unapproachable
27056,"ΡΕΒΕΛΑΙΙΚΑ, ΝΕΑ ΦΙΓΑΛΕΙΑ",GR,0324,FALSE,,FALSE,ΡΕΒΕΛΑΙΙΚΑ,,DP,Unapproachable
27056,"ΣΚΟΥΠΑΣ, ΝΕΑ ΦΙΓΑΛΕΙΑ",GR,0324,FALSE,,FALSE,ΣΚΟΥΠΑΣ,,DP,Unapproachable
27056,"ΤΑΞΙΑΡΧΕΣ, ΝΕΑ ΦΙΓΑΛΕΙΑ",GR,0324,FALSE,,FALSE,ΤΑΞΙΑΡΧΕΣ,,DP,Unapproachable
27056,"ΤΡΙΑΝΤΑ, ΝΕΑ ΦΙΓΑΛΕΙΑ",GR,0324,FALSE,,FALSE,ΤΡΙΑΝΤΑ,,DP,Unapproachable
27056,"ΦΑΣΚΟΜΗΛΙΑ, ΝΕΑ ΦΙΓΑΛΕΙΑ",GR,0324,FALSE,,FALSE,ΦΑΣΚΟΜΗΛΙΑ,,DP,Unapproachable
27057,ΤΡΑΓΑΝΟ,GR,0323,FALSE,,FALSE,,ELIS,AP,Remote
27057,ΤΡΑΓΑΝΟ (ΑΠ),GR,0323,TRUE,,FALSE,,ELIS,AP,Remote
27058,"ΑΓΡΙΔΙ, ΕΠΙΤΑΛΙΟ",GR,0324,FALSE,,FALSE,ΑΓΡΙΔΙ,,,In-city
